x,y
249.3957188976838,330.97429295749805
253.190596735417,324.5297486255883
243.80606836789872,340.59510720246936
258.37630345812005,315.6664507170599
254.4786504760753,322.21782626685706
248.86561474569024,331.73029457405084
246.44447365396405,336.1556579146509
246.68821486944185,335.8142846893908
250.3931383928418,329.3701190066747
248.94356429888364,332.03897965236234
254.62710841598323,321.6960018569794
248.21213720930646,332.9281206724401
252.5829162612929,325.6542152701039
249.79256544317656,330.2142333960715
251.36917220806532,327.67661842118565
248.64016173652357,331.8713599129351
253.77378557894252,324.00680095486337
253.58934209143038,323.7291334255856
252.40304477432645,326.07659561000133
253.008395428204,324.721926703976
245.31407005836402,338.19920844536796
251.74543284595893,327.27520555886866
256.3469706002896,319.23988564999416
252.4393165144637,325.73408886527
244.83469911781611,338.9195126992441
249.8380788653053,330.4811689441471
252.07695458443345,326.8692580156052
246.22965458358215,336.5688863581999
243.37813069933642,341.8608267979383
248.398603556591,332.7254171209604
246.37828014598102,336.46339487064375
250.02391772941314,330.17880442990423
242.00747314143007,343.7614704991314
252.7588064531522,325.07219143903114
246.92616843698343,335.55311027876303
254.93272700228576,321.34995482472556
248.53805282659317,332.35329679978724
249.81382213770578,330.1856776163783
249.0884401307472,331.4717453400016
246.63338676689082,336.0024685901039
262.4060013152723,308.61518393783723
247.58264693200238,334.33010998255594
255.15410017443358,321.157112592801
244.48042720305372,339.4414124879367
251.92102783369253,326.8121027604722
252.4967643249234,325.91196810002833
249.92973457788466,330.23860392434295
247.1839177456121,334.96752872421814
248.61696161805244,332.2420818450369
248.00189638726914,333.5031803918317
261.93909642632366,309.1568301272537
249.88490367922628,330.1945471037282
252.48239263546483,325.37231650319507
258.76674174711155,314.48904619656923
245.60186144484626,337.5795898982645
250.14080489701513,329.64643083004984
248.6633173838278,332.3365596434992
249.55763647126864,330.73924239135516
249.107554763281,331.55179865041214
246.39332152245024,336.3686718581527
250.93693115654446,328.28453384253856
244.6678317213607,339.1916976107813
255.07042222074094,321.5087753424031
253.11681612649093,324.6021329364327
247.51716583581492,334.26455282421125
247.78222920250556,333.85779424066754
251.36357824711206,327.6059403213043
245.94582265881718,336.8801266792325
258.9734687014011,314.2578903216082
251.72351354999734,326.8621006958412
252.04191277603783,326.6378871646327
253.3526740065301,324.0670172285307
247.0892667655635,335.01055292895603
255.50573545135174,320.60393372225224
250.54855744846617,328.9941923942241
254.80557805383705,321.80316691398497
248.8767977754864,331.63728471154576
256.5749148525651,318.5854100840097
252.01355073751532,326.5282070383254
260.91453899308686,311.10009166740156
248.00924495761697,333.1175051392635
251.12693959199606,328.28870589888805
244.76810191742197,338.8909787100531
247.38252387843772,334.6006090551967
253.09412246634906,324.64241553997255
255.73354598226155,320.2699489559527
265.01449384827686,304.43163157072894
249.40510662450836,330.7723126545291
245.27773537116698,338.0494194876697
253.78300469221918,323.48546216657274
244.26513749217764,339.71200257445963
252.88912594102248,325.152323602275
247.56175963059383,334.39183072530847
251.10642456309552,328.1955062571754
255.4757190914564,320.56309267579786
249.56495311434736,331.02746506521896
254.56431531920452,321.86324886903907
254.3714451346183,322.4414885634098
240.6143601531836,346.1086445024829
245.56906528494653,337.8525873180064
242.032193690796,343.4339771195079
260.00625337854666,312.6630439818308
249.50207289474676,330.9294827821783
258.82209083895594,314.5301920109457
241.78100894974003,344.1104720795598
247.13748973611263,334.96108901051474
254.08520498159575,323.11523668843097
250.80692392305906,328.3957929217015
252.5899555184431,325.3423754646382
243.82843759142472,340.9145772079426
256.8603771013008,318.062883221481
253.81774362269246,323.23196626725564
252.0712334820315,326.558255334227
246.52966949442552,335.91314935526475
251.70797795302957,327.247179714213
248.48507023428516,332.49119124872055
241.73372265532655,344.2856934380649
249.8297226882009,330.4839232884901
249.1967532426555,331.3460120205009
255.37748368772918,320.83713570039595
238.822191199166,349.34742323897876
